time_s,fz_lp_N,state
6.462954,-0.01051958506811131,meas
6.467974,-0.011197114072660495,meas
6.47295,-0.012131314191349699,meas
6.478015,-0.013294285609352533,meas
6.483021,-0.014553191608474045,meas
6.488150999999999,-0.015712611729073664,meas
6.493347,-0.01655938489214824,meas
6.498221999999999,-0.01691481977575204,meas
6.503019,-0.0166804548128738,meas
6.507948,-0.015875793725280463,meas
6.512938999999999,-0.014631143902499196,meas
6.518075,-0.013125979593883322,meas
6.523378999999999,-0.011534617595756955,meas
6.528001,-0.010002790172123464,meas
6.532957,-0.00863150620598864,meas
6.537945,-0.007485653771078805,meas
6.542933,-0.0066105893983547095,meas
6.547961,-0.00601830656243781,meas
6.552943,-0.005696166285386581,meas
6.558542,-0.005644304232754909,meas
6.562988,-0.005872587520687202,meas
6.567997999999999,-0.006363413871298294,meas
6.572982,-0.007056949279022525,meas
6.5779369999999995,-0.007884170027251294,meas
6.582930999999999,-0.008807332532426942,meas
6.5879509999999994,-0.009814992073776481,meas
6.593014999999999,-0.010893950099275157,meas
6.597947,-0.012028615702854937,meas
6.603356,-0.013209080929242025,meas
6.607976,-0.014388378184226301,meas
6.612971,-0.015420627551248942,meas
6.618002,-0.01605620110352137,meas
6.622946,-0.016007951431029722,meas
6.627948,-0.015074982680643079,meas
6.632975999999999,-0.013216349577745595,meas
6.638014,-0.010516684644045317,meas
6.642962,-0.007191887384190115,meas
6.647977,-0.0036402753653603367,meas
6.652956,-0.0003421312031161109,meas
6.657959,0.002355039806662327,meas
6.6629439999999995,0.004318139086039259,meas
6.667987999999999,0.005554957342630743,meas
6.672968999999999,0.00611279096853068,meas
6.677941,0.006009271038005003,meas
6.683191,0.005280039853655246,meas
6.687983999999999,0.004092628728234647,meas
6.6929359999999996,0.0027215487231098605,meas
6.69794,0.001395593880418674,meas
6.7029689999999995,0.00021942443162639488,meas
6.707991,-0.0007979416556229107,meas
6.712935,-0.0016905466007391002,meas
6.717934,-0.002493707844218831,meas
6.72297,-0.0032474310194388414,meas
6.728384999999999,-0.003994419207837557,meas
6.732989,-0.004737753654173247,meas
6.737976,-0.005430234731755403,meas
6.742947,-0.0060048238150659195,meas
6.74798,-0.006411974387404736,meas
6.753006999999999,-0.006651780908141351,meas
6.757962,-0.006779306198275603,meas
6.7633019999999995,-0.006839108636210078,meas
6.767987,-0.006778974587930893,meas
6.772961,-0.006480973474054157,meas
6.777952,-0.0058662530203472335,meas
6.782966999999999,-0.00491726517539642,meas
6.789130999999999,-0.0036212425578432896,meas
6.792961,-0.0019421237786148569,meas
6.7981679999999995,0.00014113079757213903,meas
6.802974,0.002573614039613543,meas
6.8079719999999995,0.005191262162074529,meas
6.812945,0.007738053868047694,meas
6.818033,0.00993518030741773,meas
6.822982,0.011551041315863219,meas
6.827960999999999,0.012408590743467167,meas
6.832941,0.012432780047818403,meas
6.837942,0.01177417336775194,meas
6.842975,0.010779694025420417,meas
6.847979,0.009758907123325842,meas
6.852952999999999,0.0087444458767839,meas
6.857974,0.007448733393813998,meas
6.862965,0.005520488241683717,meas
6.868061,0.0028797200045674663,meas
6.872993,-0.00024366174353427015,meas
6.877959,-0.003563876046105628,meas
6.88298,-0.006897690147194891,meas
6.887987,-0.010072337395736795,meas
6.892975,-0.012830106598998062,meas
6.89798,-0.014860531316438642,meas
6.902972,-0.015921794717267273,meas
6.907953999999999,-0.01599735068828328,meas
6.912983,-0.01534499333860603,meas
6.917955,-0.014428876576481368,meas
6.923121999999999,-0.01378560450826373,meas
6.9282189999999995,-0.013817263062914725,meas
6.933205999999999,-0.014670288314983834,meas
6.937957,-0.01625638840029166,meas
6.942982,-0.018307204703184674,meas
6.948004,-0.020453906657401592,meas
6.953472,-0.022327737559185965,meas
6.959197,-0.023647039319087484,meas
6.962956999999999,-0.024221818324319966,meas
6.967937,-0.02388493771280828,meas
6.9729779999999995,-0.02252485498543829,meas
6.978038,-0.020230837635178054,meas
6.982952,-0.01731873550085993,meas
6.988582,-0.014186053901572498,meas
6.993503,-0.011169686505178241,meas
6.997974999999999,-0.008500349290099274,meas
7.00327,-0.006385092991213473,meas
7.008069,-0.005120981098692928,meas
7.013751999999999,-0.004982994460847193,meas
7.0187219999999995,-0.005915134831436848,meas
7.023346999999999,-0.0074536084248185575,meas
7.0282029999999995,-0.009030587666148525,meas
7.033117,-0.010253568168649382,meas
7.038717999999999,-0.010944867099886966,meas
7.043252,-0.011158483899549026,meas
7.048158,-0.011241950149186285,meas
7.0531749999999995,-0.011797905020397053,meas
7.058006,-0.013554655453013655,meas
7.063186,-0.017231358514003824,meas
7.068089,-0.023450834377890396,meas
7.073364,-0.032762289112740296,meas
7.078263,-0.045607469106183546,meas
7.083291,-0.06216525205853123,meas
7.088375,-0.0823566988981204,meas
7.093425,-0.10595537517685245,meas
7.098325999999999,-0.1324484334661062,meas
7.103363,-0.16062003570837097,meas
7.107938,-0.18807469694606024,meas
7.1131649999999995,-0.2110071191112878,meas
7.1179429999999995,-0.22490300089770426,meas
7.123031,-0.2264158683011599,meas
7.127972,-0.21506825312317407,meas
7.133062,-0.1932671473148046,meas
7.138069,-0.1648707645802382,meas
7.142977999999999,-0.13370233856182157,meas
7.147990999999999,-0.10288065885859109,meas
7.1532849999999994,-0.07474079880506493,meas
7.159085999999999,-0.05085261651188628,meas
7.163228999999999,-0.03200046136812905,meas
7.1679379999999995,-0.018205737305217996,meas
7.1729899999999995,-0.00886909260130137,meas
7.177931,-0.0029779379168249384,meas
7.1835059999999995,0.0006439829569180088,meas
7.188073999999999,0.003007796594190887,meas
7.1929359999999996,0.004751649536886081,meas
7.1986099999999995,0.00621107623715535,meas
7.202967999999999,0.007541066101466296,meas
7.207953,0.008744574665915272,meas
7.212981,0.009731352962573327,meas
7.21821,0.010409909244625946,meas
7.2229589999999995,0.010690612856983812,meas
7.227932999999999,0.010485606425153584,meas
7.232976,0.0098100260132594,meas
7.238105999999999,0.008733754864794005,meas
7.243017,0.007190079723911229,meas
7.247948999999999,0.005043346521014396,meas
7.25294,0.002287232145176271,meas
7.258018,-0.0009619120502339254,meas
7.263023,-0.0045321376236170064,meas
7.267943,-0.008167261377566293,meas
7.272952999999999,-0.011564491091816212,meas
7.2780249999999995,-0.01456546190807479,meas
7.2838009999999995,-0.017239059630619884,meas
7.287998,-0.019715934776925046,meas
7.2929699999999995,-0.022054249371473527,meas
7.298342,-0.02430868296745108,meas
7.302963999999999,-0.026603987489306032,meas
7.30814,-0.02903322876807214,meas
7.313307,-0.03148985014825999,meas
7.317959,-0.03361554948570205,meas
7.323779,-0.034865301810769786,meas
7.328531,-0.034664546318643664,meas
7.333024999999999,-0.032675780859091674,meas
7.337974999999999,-0.029012610906213095,meas
7.3429649999999995,-0.024196370802833076,meas
7.3479779999999995,-0.01889834489555876,meas
7.352942,-0.013680261723527052,meas
7.357969,-0.008912843137783663,meas
7.362997,-0.004857756312552766,meas
7.3679619999999995,-0.001733028755832559,meas
7.37297,0.0002944000231399608,meas
7.377954,0.0011220772117522082,meas
7.383588,0.0007643890920236167,meas
7.387976999999999,-0.0005585059478759429,meas
7.392957,-0.002427608019914539,meas
7.397994,-0.004355161703698252,meas
7.402951,-0.005906460849296563,meas
7.407941999999999,-0.0067548732137608924,meas
7.413016,-0.006718126577146729,meas
7.418051999999999,-0.005772676688487784,meas
7.423176,-0.004051055325373179,meas
7.428223,-0.0018507025261426317,meas
7.433014999999999,0.00040987991866580856,meas
7.4406,0.0023469299698653874,meas
7.443524999999999,0.003782144068480395,meas
7.448003,0.004739810041026231,meas
7.452941,0.005290995952700187,meas
7.458041,0.00547764597712785,meas
7.462949,0.0053319473868857,meas
7.468792,0.004877433159410227,meas
7.473036,0.004174278451091085,meas
7.477931,0.003383212148645821,meas
7.483026,0.002702707527592535,meas
7.487984999999999,0.0022534974053276943,meas
7.492985999999999,0.0020628285142215565,meas
7.498085,0.002109649023991079,meas
7.503031,0.002348605233149561,meas
7.507986,0.0027066596660557094,meas
7.513014,0.0030779180405181923,meas
7.518134,0.0033456790344488486,meas
7.522938,0.0034201024755902824,meas
7.5279609999999995,0.0032673642658247785,meas
7.532966,0.0029184966964159844,meas
7.5379309999999995,0.00244879147309009,meas
7.542965,0.001962090088809466,meas
7.5485,0.0015949808627401633,meas
7.552968,0.0014958873782465537,meas
7.557938,0.0017746418425135795,meas
7.563609,0.0024370023902011923,meas
7.568121,0.003337872809229529,meas
7.572934999999999,0.004247582532766513,meas
7.578659999999999,0.0049915399604375165,meas
7.582941,0.005501618320595709,meas
7.587959,0.005780769901170968,meas
7.592956,0.005875911502440242,meas
7.598965,0.005874884434463056,meas
7.603154,0.005911336219871188,meas
7.607971,0.006138944746987126,meas
7.612976,0.006664353657843984,meas
7.617953,0.007503538495244324,meas
7.622986,0.008601563087249412,meas
7.627949,0.009871515444095943,meas
7.6329329999999995,0.011193331693762762,meas
7.638093,0.01239536257633494,meas
7.643,0.013273350314187886,meas
7.647938,0.013639026844967775,meas
7.653041,0.013387583843257776,meas
7.658010999999999,0.012573009532599145,meas
7.662979,0.011413482843339423,meas
7.669048999999999,0.010191722530539698,meas
7.673591,0.009149059410661757,meas
7.678017,0.00844626818389978,meas
7.682992,0.008144980187350347,meas
7.688578,0.008226991451581062,meas
7.693074999999999,0.008700979646017305,meas
7.697932,0.00964244825351137,meas
7.702985,0.011063011374894644,meas
7.708056,0.01281925416642673,meas
7.712941,0.01470278109794066,meas
7.718067,0.016552333245406805,meas
7.723008999999999,0.018260791343097348,meas
7.727937,0.01972573977414296,meas
7.732969,0.0207888669290216,meas
7.737956,0.021225182969200476,meas
7.7429369999999995,0.02084962604396225,meas
7.747984,0.019664297787170642,meas
7.752933,0.017909315941213644,meas
7.75819,0.01595422042129892,meas
7.762962,0.014109689360676872,meas
7.767955,0.012532602504289204,meas
7.773389,0.011272037474063593,meas
7.777966999999999,0.01037276857752854,meas
7.782951,0.009922238400427844,meas
7.788469999999999,0.009971250589313295,meas
7.793073,0.010450338666962771,meas
7.797986,0.01121357358672101,meas
7.802935,0.012087852909750216,meas
7.807961,0.012831569950805408,meas
7.813007,0.013192970901403587,meas
7.8179609999999995,0.013117424328163011,meas
7.822988,0.012753483043043034,meas
7.827946,0.012176633435687713,meas
7.833044999999999,0.011254440726948473,meas
7.837934,0.009797419611275423,meas
7.842969,0.007713660759323313,meas
7.847943,0.005055323198035796,meas
7.852949,0.002017330139702311,meas
7.858676,-0.0011248066043326134,meas
7.86306,-0.004086310435303905,meas
7.867973999999999,-0.006605791808317434,meas
7.8729379999999995,-0.008467039800524316,meas
7.877993999999999,-0.00939945299539724,meas
7.882946,-0.008938265786819041,meas
7.888826,-0.006552508270500141,meas
7.8933219999999995,-0.0018563645645878796,meas
7.898089,0.005380618850249376,meas
7.902931,0.015210313235277934,meas
7.907967999999999,0.02741106922429686,meas
7.912951,0.04155646754232699,meas
7.917999999999999,0.05715232008524038,meas
7.9229519999999996,0.07348135156407778,meas
7.927985,0.08925548717313671,meas
7.932943,0.10277535710668566,meas
7.9379349999999995,0.11278496066296463,meas
7.942987,0.11915524875684029,meas
7.947964,0.12266806001073266,meas
7.952948999999999,0.12426381819665189,meas
7.958672999999999,0.12455886965774356,meas
7.962981999999999,0.12378240552287,meas
7.9679969999999996,0.12181629741587234,meas
7.972956,0.11835418026770463,meas
7.977945999999999,0.11323667830232516,meas
7.983009,0.10670046209261552,meas
7.987978999999999,0.09937196147461932,meas
7.993347999999999,0.09211326582055623,meas
7.9979379999999995,0.0858842179159877,meas
8.002931,0.08158447942490887,meas
8.007995,0.07980393157502037,meas
8.013005,0.08064001277180115,meas
8.017957,0.08366802609308865,meas
8.022938,0.08801021787686454,meas
8.028070999999999,0.09252010433200336,meas
8.032972,0.09599575745380769,meas
8.038369,0.09736970928323295,meas
8.043231,0.09600903005432995,meas
8.047972999999999,0.09194015652580075,meas
8.052938,0.08571801806754446,meas
8.058100999999999,0.07814077115244991,meas
8.062984,0.07004145213016393,meas
8.067955,0.06210876492797872,meas
8.073069,0.054698141650225976,meas
8.077971999999999,0.04776209878981818,meas
8.083375,0.04102224250540822,meas
8.087984,0.03427265850352771,meas
8.093007,0.02757736819352125,meas
8.09797,0.021212238759501168,meas
8.10294,0.01552679977738806,meas
8.107998,0.010959340907218626,meas
8.113196,0.008019620757607794,meas
8.117973,0.00714382938552865,meas
8.122961,0.008577519158562424,meas
8.127962,0.012282710074177534,meas
8.133,0.017958210695168557,meas
8.138007,0.025220524531702843,meas
8.142978,0.03373084329218557,meas
8.148242,0.043208554560629484,meas
8.152949999999999,0.05337227198617129,meas
8.158047999999999,0.0637644128477023,meas
8.162936,0.07363569556898635,meas
8.167955,0.08208623498489763,meas
8.17309,0.08829738923886193,meas
8.177954,0.09171154480370777,meas
8.183002,0.09214204574313059,meas
8.18824,0.08970529993906456,meas
8.193009,0.08464634430522619,meas
8.198036,0.07730872431147096,meas
8.202963,0.06831230398621424,meas
8.208858,0.05868665281072036,meas
8.212983,0.04964545538910256,meas
8.219801,0.04209633281705092,meas
8.222941,0.03636922436624513,meas
8.227974,0.03234079797668623,meas
8.232991,0.029671547310724945,meas
8.237937,0.027989237495848616,meas
8.242975999999999,0.026989795203433833,meas
8.247994,0.026427482174402418,meas
8.252971,0.026079079538606456,meas
8.257945,0.025694149572981186,meas
8.262976,0.02498723624749669,meas
8.267942999999999,0.02379071583230286,meas
8.273608,0.02219145412022617,meas
8.277949,0.020473324421134396,meas
8.283498999999999,0.018990576695163117,meas
8.287935,0.01808913768403268,meas
8.292976,0.01804128500147322,meas
8.297977,0.018968572652735695,meas
8.302958,0.020772635340690404,meas
8.308005,0.02311694900177736,meas
8.312932,0.02554225064571794,meas
8.317955,0.02769016423573935,meas
8.322955,0.029440743573285598,meas
8.327947,0.03088835761009295,meas
8.33298,0.0322702611444506,meas
8.337973999999999,0.033872376520965794,meas
8.342934999999999,0.035891539998726886,meas
8.347934,0.038324237574946435,meas
8.353003,0.04092750209204846,meas
8.358652,0.043267900128047966,meas
8.362973,0.044848246016115124,meas
8.367977999999999,0.04523727683148241,meas
8.373007,0.04416895940513179,meas
8.377965,0.041615262990655724,meas
8.382962,0.0378064503890773,meas
8.388012999999999,0.033189649133767006,meas
8.392942999999999,0.028307900838612374,meas
8.398641,0.023636616066197207,meas
8.402963,0.019476399618889213,meas
8.407941,0.01593254156946542,meas
8.412957,0.012987675259983112,meas
8.417932,0.010619089214802301,meas
8.423585,0.008847261321047205,meas
8.427931,0.007687345434696526,meas
8.432954,0.007078992945196606,meas
8.437982,0.006870054139287996,meas
8.44361,0.006839150704656322,meas
8.447951,0.006724001551226623,meas
8.453253,0.0062795591241081505,meas
8.458094,0.005355741623455526,meas
8.463481999999999,0.003921487847067318,meas
8.468333,0.0020114066850534353,meas
8.473371,-0.0003102180023209313,meas
8.479337,-0.0029211436430849167,meas
8.483099,-0.0056498536369639285,meas
8.488555,-0.008322394882706264,meas
8.493589,-0.010751535860617495,meas
8.498531999999999,-0.01272027696597787,meas
8.503558,-0.014021324623131142,meas
8.508644,-0.014516838582926992,meas
8.513637,-0.014191980539764035,meas
8.518640999999999,-0.013168846901862276,meas
8.52345,-0.011662028652831263,meas
8.528205999999999,-0.009915606595268828,meas
8.533684,-0.00816055432145463,meas
8.538682,-0.006584032138745873,meas
8.543391,-0.005302127123642482,meas
8.548083,-0.004356271528633486,meas
8.552982,-0.003732191327931414,meas
8.558455,-0.0033883160695204573,meas
8.563096999999999,-0.003290511370557899,meas
8.568183,-0.0034282623531192965,meas
8.573181,-0.003790594143481292,meas
8.578187999999999,-0.0043333495887759605,meas
8.583188,-0.004985189164056031,meas
8.588091,-0.0056801691041112375,meas
8.593707,-0.0063640817225426366,meas
8.5987,-0.006978327895281177,meas
8.603686999999999,-0.007472176998047355,meas
8.608706,-0.007828244614222721,meas
8.61369,-0.008041921890763195,meas
8.618682999999999,-0.008086428082094532,meas
8.623662999999999,-0.00794219205065638,meas
8.62868,-0.007640454465372116,meas
8.633234,-0.0072268875819937696,meas
8.638195999999999,-0.006717306714205317,meas
8.644053,-0.0061268603200810385,meas
8.648228999999999,-0.005506466703403855,meas
8.653286999999999,-0.004945350486064813,meas
8.658052999999999,-0.004545433302812359,meas
8.663036,-0.004410762007568321,meas
8.66795,-0.004672979094142158,meas
8.672945,-0.005413530431560726,meas
8.678265999999999,-0.006528768946360569,meas
8.683282,-0.007776404773737471,meas
8.688053,-0.00892876522115935,meas
8.693406999999999,-0.009836749254790708,meas
8.698412,-0.01042213923968748,meas
8.703294999999999,-0.01064689676912413,meas
8.708409999999999,-0.010479218721909715,meas
8.713421,-0.009897717821531813,meas
8.718391,-0.008921468762105318,meas
8.723472,-0.0076126147643942235,meas
8.727962999999999,-0.006054469203096353,meas
8.733034,-0.004357967084305544,meas
8.738043,-0.0026547853634396198,meas
8.742975,-0.0010446586420242777,meas
8.747937,0.00040684787296765346,meas
8.753275,0.0016210988889646086,meas
8.758592,0.0025141777590927538,meas
8.763522,0.003073011696530173,meas
8.768056999999999,0.003409252762129418,meas
8.773467,0.0037091520256647753,meas
