time_shifted,theta12_deg,q_deg
5.002,-28.14203884570798,14.042087489229559
5.018683333333333,-27.259512467610232,12.68634347812673
5.0353666666666665,-26.38346257814769,11.393678574667
5.0520499999999995,-25.482207932558353,10.0657504300612
5.068733333333333,-24.509434526111903,8.618286727284364
5.085416666666666,-23.45967363091492,7.066143168159805
5.1021,-22.439276467745437,5.561943402848346
5.118783333333333,-21.332187156682192,3.8962147730492234
5.135466666666666,-20.242536151903973,2.251012100707161
5.15215,-19.05482102454244,0.46276116894918573
5.168833333333333,-17.86457697015204,-1.3341324344664898
5.1855166666666666,-16.721830811687482,-3.0355366601275904
5.2021999999999995,-15.649338825124355,-4.578739251904899
5.218883333333333,-14.282604584034619,-6.542765690355747
5.235566666666666,-12.814874752621611,-8.66209415271074
5.25225,-11.269665323915564,-10.889982824110096
5.268933333333333,-9.702089913991758,-13.130994713711765
5.285616666666666,-8.1033670417453,-15.304372709802019
5.3023,-6.529131957559291,-17.3547200524711
5.318983333333333,-5.164699828771687,-19.014577281028835
5.335666666666667,-3.762220306612581,-20.763618319148268
5.3523499999999995,-2.480708903495788,-22.289413384237747
5.369033333333333,-1.0829674737674313,-24.046898150504614
5.385716666666666,0.5059109372955695,-26.10224539221145
5.4024,1.9766346342548027,-27.14583011935293
5.419083333333333,3.941283997897938,-26.385892543554927
5.435766666666666,5.66833609822812,-25.67113103309937
5.45245,7.308004607849175,-25.121024287709037
5.469133333333333,8.870276724160451,-24.93074984736262
5.485816666666667,10.283962670523144,-24.82809179923953
5.5024999999999995,11.516911847285767,-24.655743138166017
5.519183333333333,12.484789278441864,-24.291656213530118
5.535866666666666,13.405366597291707,-23.950386454769898
5.55255,14.738047190070803,-24.39357907538541
5.569233333333333,15.942284962060855,-24.765563805892356
5.585916666666666,16.995425581135095,-24.94032769640958
5.6026,18.096189350747228,-25.15310451677741
5.619283333333333,19.264767212046408,-25.026086552894597
5.635966666666667,20.21585786565237,-24.385618975952006
5.6526499999999995,21.126535897026542,-23.832815502799416
5.669333333333333,22.01178039067592,-23.37132643708865
5.686016666666666,22.817269948107093,-22.919393278145737
5.7027,23.579685417165084,-22.48699389389037
5.719383333333332,24.20336877158163,-21.940452882381308
5.736066666666667,24.73782908365211,-21.33120929489891
5.75275,25.2655219475276,-20.73249852479758
5.769433333333333,25.754503151750935,-20.160321533677383
5.786116666666667,25.931039352526174,-19.10506477070365
5.8027999999999995,26.017456342603865,-17.901732683140413
5.819483333333333,26.12565482133346,-16.760720969208634
5.836166666666666,26.305296881791882,-15.799184473531895
