time_shifted,theta12_deg,q_deg
-1.5712333333333337,-1.6017521665654468,22.585591347888517
-1.5545499999999999,-1.6141220105209078,22.587227204363735
-1.537866666666667,-1.6080578455080223,22.579883490103917
-1.521183333333334,-1.6112176505336826,22.589296983634874
-1.5045000000000002,-1.6011634067800482,22.579722702579232
-1.4878166666666672,-1.5822486084113794,22.567972533128803
-1.4711333333333334,-1.5784257456307176,22.562703865712024
-1.4544500000000005,-1.580413803996206,22.549726126958603
-1.4377666666666666,-1.5979352239656366,22.568680307230643
-1.4210833333333337,-1.5918066249416423,22.568175676493574
-1.4044000000000008,-1.5882088382760438,22.567591774304866
-1.387716666666667,-1.595537762574099,22.575134050417965
-1.371033333333334,-1.5634449846954022,22.54162673463324
-1.3543500000000002,-1.5676605604361769,22.53842149771217
-1.3376666666666672,-1.5696327322667691,22.536412547438836
-1.3209833333333334,-1.5635357480339516,22.52987055336324
-1.3043000000000005,-1.564463947517677,22.543774516753736
-1.2876166666666666,-1.5648099533573014,22.555341860262807
-1.2709333333333337,-1.5738426641200807,22.56345790142128
-1.2542500000000008,-1.5757407643770533,22.555323057238205
-1.237566666666667,-1.5680663288508805,22.545906191560718
-1.220883333333334,-1.5657520013974333,22.550696143967265
-1.2042000000000002,-1.5764737731070313,22.565781457699195
-1.1875166666666672,-1.5854925398061983,22.574103371096626
-1.1708333333333334,-1.5639454286919496,22.547411406482652
-1.1541500000000005,-1.5621117964439708,22.542292710401036
-1.1374666666666666,-1.5634272659387871,22.542569202373386
-1.1207833333333337,-1.569314104395743,22.546388221156377
-1.1040999999999999,-1.5709737858870298,22.547861813656425
-1.087416666666667,-1.5698786038706143,22.557877298462643
-1.070733333333333,-1.565258174098853,22.55036677937928
-1.0540500000000002,-1.5632646867023696,22.544276872212627
-1.0373666666666672,-1.56394028261318,22.5501065464356
-1.0206833333333334,-1.5665597539632108,22.549440468468845
-1.0040000000000004,-1.562774525459662,22.55021636429221
-0.9873166666666671,-1.5617841997313708,22.550972828052323
-0.9706333333333337,-1.562456913593905,22.547298559026878
-0.9539500000000003,-1.5628626330571813,22.54820877976838
-0.9372666666666669,-1.5585900955202292,22.544707673833244
-0.9205833333333335,-1.5649997959204538,22.55241635950471
-0.9039000000000001,-1.5654226536172968,22.552182560636005
-0.8872166666666672,-1.5640548040178197,22.55158375582218
-0.8705333333333334,-1.565078800807788,22.54971339413369
-0.8538500000000004,-1.5617781110921907,22.5516105261592
-0.8371666666666671,-1.5652063218766805,22.551952561982013
-0.8204833333333337,-1.5598301638712067,22.545107106313452
-0.8038000000000003,-1.5691292285567104,22.556460979672785
-0.7871166666666669,-1.5717280578147779,22.55976732420649
-0.7704333333333335,-1.5620716472189164,22.55930909306617
-0.7537500000000001,-1.5658210815668898,22.561490190887874
-0.7370666666666672,-1.5671272726466774,22.56172059697328
-0.7203833333333334,-1.5646992681756693,22.56144807079501
-0.7037000000000004,-1.5681325009886649,22.55835323767132
-0.687016666666667,-1.5566418446260086,22.54680900324818
-0.6703333333333337,-1.5464311705608,22.538310771396922
-0.6536500000000003,-1.5495264774741788,22.543359332275678
-0.6369666666666669,-1.557225736617821,22.549589949470622
-0.6202833333333335,-1.557933634793819,22.54993488389777
-0.6036000000000001,-1.5585365334863166,22.55349449411247
-0.5869166666666672,-1.542446697601742,22.540250850600977
-0.5702333333333334,-1.5464775675345568,22.543865324447644
-0.5535500000000004,-1.5414026800879643,22.53806880559744
-0.5368666666666666,-1.5396485263985404,22.537027297836786
-0.5201833333333337,-1.5432205527880005,22.540229736895355
-0.5035000000000003,-1.550332286886002,22.54658820838351
-0.4868166666666669,-1.5327412467979584,22.528494973563546
-0.4701333333333335,-1.52640027047758,22.521795761940098
-0.45345000000000013,-1.5340773262303642,22.529125306748426
-0.4367666666666672,-1.531315466751216,22.52607101107464
-0.42008333333333336,-1.538453522550275,22.53426297633804
-0.4034000000000004,-1.5475079460367922,22.550163243305732
-0.3867166666666666,-1.5412503428449593,22.534073531688357
-0.37003333333333366,-1.5363298824521583,22.531222736788315
-0.3533500000000003,-1.5384932438792944,22.54164668471264
-0.3366666666666669,-1.5340839408226288,22.537672983538734
-0.3199833333333335,-1.544734995423269,22.548908412795782
-0.3033000000000001,-1.5426393145351744,22.54539228779005
-0.2866166666666672,-1.5398541656857578,22.54157273378803
-0.26993333333333336,-1.537582641879679,22.535421142540834
-0.2532500000000004,-1.542795844480615,22.542498602837362
-0.2365666666666666,-1.5439829000016536,22.54350701585436
-0.21988333333333365,-1.5337873569933629,22.52968711219569
-0.20320000000000027,-1.5401200921323854,22.537246940100076
-0.18651666666666689,-1.5351316800488561,22.532493063014748
-0.1698333333333335,-1.5402278437872219,22.537588963049366
-0.15315000000000012,-1.537558654232407,22.537021323835063
-0.13646666666666718,-1.5350742433928117,22.53548940521108
-0.11978333333333335,-1.5373426306251787,22.544032670676422
-0.10310000000000041,-1.5339401368573535,22.536589676954407
-0.08641666666666659,-1.544627833036262,22.547164246095328
-0.06973333333333365,-1.5426570374199047,22.541965733081142
-0.053050000000000264,-1.5316220893022738,22.53137001518344
-0.03636666666666688,-1.530429259674925,22.530261949754717
-0.019683333333333497,-1.5403497455787287,22.53985952767811
-0.0030000000000001137,-1.5403541199355453,22.539450820408277
0.013683333333332826,-1.5269516709433655,22.527627134614022
0.030366666666666653,-1.5278931320668105,22.528472561258766
0.04704999999999959,-1.5412937041584636,22.546318642790965
0.06373333333333342,-1.5405732608980736,22.54489377130227
0.08041666666666636,-1.5304913329237817,22.53024541037305
0.09709999999999974,-1.5319749465833838,22.532680056163947
0.11378333333333313,-1.5242032825533987,22.52811849141667
0.1304666666666665,-1.5291381836349547,22.53017190784471
0.1471499999999999,-1.5293453698729784,22.531802649537177
0.16383333333333283,-1.5290324625795046,22.529362318882725
0.18051666666666666,-1.5400022233728436,22.5407004512546
0.1971999999999996,-1.532869606876071,22.535843666795493
0.21388333333333343,-1.5328035392237183,22.53360766938645
0.23056666666666636,-1.5391556345578885,22.53668109197619
0.24724999999999975,-1.5247732474168576,22.526462274822563
0.26393333333333313,-1.517812422589934,22.520321684904232
0.2806166666666665,-1.5269234060965258,22.53320524545739
0.2972999999999999,-1.5253631772538545,22.531396706220413
0.31398333333333284,-1.5263366300119967,22.531251504615653
0.33066666666666666,-1.5226539587300898,22.530205973114477
0.3473499999999996,-1.5134665737390105,22.515016396757048
0.36403333333333343,-1.5178649850649741,22.52099545941926
0.38071666666666637,-1.5235782942765763,22.52995854379909
0.3973999999999993,-1.5203786200734313,22.524345884901813
0.41408333333333314,-1.5181402486506494,22.52469013295123
0.4307666666666661,-1.5244109470849845,22.52844234945082
0.44744999999999946,-1.5224304622056,22.52491622958636
0.46413333333333284,-1.5335352666519266,22.539131891595396
0.4808166666666662,-1.5297841454770569,22.537850847398914
0.4974999999999996,-1.521924821625554,22.526833687282824
0.514183333333333,-1.5250915313894033,22.5331373215341
0.5308666666666664,-1.517220752686431,22.525431294727298
0.5475499999999993,-1.5181630489781877,22.525142856296398
0.5642333333333327,-1.5143344946701927,22.52036917518135
0.5809166666666661,-1.515846671201918,22.52204027775698
0.5975999999999995,-1.520861039214828,22.531395666429802
0.6142833333333328,-1.517350798995972,22.528182046443433
0.6309666666666662,-1.5175749565008754,22.524782872931773
0.6476499999999996,-1.5277966704400252,22.53470771344869
0.664333333333333,-1.5125507892172854,22.520118502225948
0.6810166666666664,-1.5115481705417013,22.51916536557345
0.6976999999999993,-1.5217072665627764,22.527970969509063
0.7143833333333327,-1.5153702368527795,22.52091649031658
0.7310666666666661,-1.5268417091817172,22.534459463718548
0.7477499999999995,-1.5244444352734878,22.533030804415382
0.7644333333333329,-1.5294130938238568,22.5385976671829
0.7811166666666662,-1.5284193553646863,22.539661429982935
0.7977999999999996,-1.4814821855522717,22.476421806276598
0.814483333333333,-0.5797825724920325,21.16552114923774
0.8311666666666664,1.8504740143978915,17.574958186920178
0.8478499999999993,5.330214291966127,12.30134721525603
0.8645333333333327,9.34898151030154,6.015281934794949
0.8812166666666661,13.810734245068879,-1.1571674535083432
0.8978999999999995,18.65830853844454,-9.117823240075243
