time_s,fz_lp_N,state
6.222434,0.0073543312178335875,meas
6.228134,0.004545311219249569,meas
6.233175,0.0008043207566732725,meas
6.237461,-0.003250975139981307,meas
6.243148,-0.006878014319433708,meas
6.24744,-0.009351040788559313,meas
6.252428,-0.010216717886484832,meas
6.257744,-0.009431445178620124,meas
6.262448,-0.007287075341372455,meas
6.267428,-0.004244942537464052,meas
6.272469999999999,-0.0007732693314152513,meas
6.2774469999999996,0.002768845661658186,meas
6.283353,0.006148557117339327,meas
6.287446,0.009171632289215546,meas
6.292444,0.01161191678145679,meas
6.297439,0.013254236251126497,meas
6.302715999999999,0.013974430763971497,meas
6.3074639999999995,0.013767385168729815,meas
6.3124329999999995,0.012736697219331237,meas
6.317425999999999,0.011096234639850575,meas
6.322424,0.009163728748349448,meas
6.327437,0.00728474091085177,meas
6.332456,0.005724941710578996,meas
6.337504,0.004609267813100226,meas
6.34244,0.00392126834496492,meas
6.347574,0.0035457197220011404,meas
6.3534109999999995,0.0033043121385669698,meas
6.357416,0.0029728473852877976,meas
6.362443,0.002363140759533534,meas
6.367767,0.0014463909284712331,meas
6.372851,0.0003594394854827846,meas
6.377536,-0.0006964195593185316,meas
6.3824369999999995,-0.0014768900740917607,meas
6.387589999999999,-0.001669637767957415,meas
6.3924319999999994,-0.00105100992629362,meas
6.3974459999999995,0.00033612366605895,meas
6.402494,0.0023644364069307757,meas
6.407420999999999,0.00515363902454165,meas
6.412417,0.00907774434818815,meas
6.417444,0.014512684972158525,meas
6.4224939999999995,0.021632089498551287,meas
6.427474,0.030370706986114358,meas
6.4324889999999995,0.04048183373203723,meas
6.437425999999999,0.05149791929129504,meas
6.442418,0.06275687063349615,meas
6.447464999999999,0.07382457439489849,meas
6.452489,0.08488563171096036,meas
6.457596,0.09646531214627388,meas
6.462511,0.1088489774221989,meas
6.467849999999999,0.12196451063568271,meas
6.472538999999999,0.1357192099857627,meas
6.4775089999999995,0.15033571388501354,meas
6.482476999999999,0.16644799924197215,meas
6.487482,0.1847635489708325,meas
6.492442,0.20537164923270165,meas
6.497426,0.2271580591181679,meas
6.502943,0.24766972637582846,meas
6.507446,0.26388960148005686,meas
6.512435,0.27382316597736445,meas
6.517462,0.27760259173806556,meas
6.522431,0.27722973555499836,meas
6.5274659999999995,0.27522747821611454,meas
6.532423,0.27308249039237525,meas
6.537421999999999,0.27063100814845437,meas
6.5424679999999995,0.26669548156495804,meas
6.547451,0.26019951956903725,meas
6.55242,0.25102139743039914,meas
6.557471,0.24016951811498974,meas
6.562488,0.2293867331125302,meas
6.567423,0.22083045238668658,meas
6.572763999999999,0.21697251450735922,meas
6.577490999999999,0.2202087373290067,meas
6.582624,0.23195158907909028,meas
6.587434,0.2516973843636883,meas
6.592479,0.2768577514260066,meas
6.5974319999999995,0.3035775311808832,meas
6.602442,0.3279529213295937,meas
6.607466,0.34692079860398567,meas
6.612448,0.35857183005022686,meas
6.617451,0.36212965444679746,meas
6.622472,0.35776583237248377,meas
6.628267999999999,0.34612137230053497,meas
6.633391,0.32771729827511653,meas
6.637436999999999,0.30282435465017954,meas
6.6425909999999995,0.2719063773141738,meas
6.647423,0.23622180511648946,meas
6.652476,0.19801149704145704,meas
6.657429,0.15982989867405986,meas
6.6624289999999995,0.123595945517957,meas
6.668212,0.09039908651929142,meas
6.672859,0.06093558969614589,meas
6.678065999999999,0.03578785415335222,meas
6.683323,0.015378497482435515,meas
6.688235,-5.849014839872349e-05,meas
6.693108,-0.010471679464879296,meas
6.697685,-0.016198072259314446,meas
6.702433,-0.018092040224777305,meas
6.708177,-0.01722853780242054,meas
6.712422,-0.014555887458573053,meas
6.71756,-0.010855805057779378,meas
6.722684999999999,-0.006828970463582978,meas
6.727448,-0.003109818639034461,meas
6.732416,-0.00020971803243401786,meas
6.737419,0.0015109772723153382,meas
6.743364,0.0017999764922549822,meas
6.748418999999999,0.0005534760116242308,meas
6.753195,-0.0020608484154257794,meas
6.757514,-0.005598449115437369,meas
6.763344,-0.009445553855645016,meas
6.767449,-0.012956012785862227,meas
6.773382,-0.01558206928629333,meas
6.777765,-0.016951597230949415,meas
6.782425,-0.016931387929765278,meas
6.787427999999999,-0.015642290600059235,meas
6.792441999999999,-0.01337731839329982,meas
6.797466,-0.010544154532215634,meas
6.802439,-0.007623139559633154,meas
6.807435,-0.0050365653198410016,meas
6.81244,-0.003028543920834708,meas
6.8174719999999995,-0.0016646518653489816,meas
6.822470999999999,-0.0008924861952045578,meas
6.8274799999999995,-0.0006026204200254447,meas
6.832464,-0.0006933143845602482,meas
6.838183,-0.001108408523046224,meas
6.842484,-0.0018335616080505553,meas
6.847487,-0.0028921594342024115,meas
6.85257,-0.004315984751246435,meas
6.857443,-0.006059218430861319,meas
6.863168,-0.00795931478001994,meas
6.868073,-0.009814360361215833,meas
6.872776,-0.011471593981912437,meas
6.877605,-0.012831507152708659,meas
6.882435999999999,-0.013806647646901328,meas
6.887715999999999,-0.014336626944557623,meas
6.892538999999999,-0.014497744473496617,meas
6.897526,-0.014547437572999119,meas
6.90278,-0.01473958775996803,meas
6.90781,-0.015150365135985075,meas
6.912699,-0.015795020905062785,meas
6.9188339999999995,-0.016767866680975116,meas
6.922561,-0.018153845253732634,meas
6.9275139999999995,-0.01989611140462735,meas
6.932834,-0.021779281886396745,meas
6.937691999999999,-0.023557216997053192,meas
6.942645,-0.025098348704913346,meas
6.947487,-0.026440596295007814,meas
6.9525179999999995,-0.02789168668586093,meas
6.957584,-0.03002041752026389,meas
6.962619,-0.03325687176909225,meas
6.967606,-0.037499068509067555,meas
6.972512999999999,-0.042325485831963376,meas
6.978275999999999,-0.047688042754484135,meas
6.9831959999999995,-0.05445317315709166,meas
6.987476,-0.0644941406367718,meas
6.992718,-0.08051036237652692,meas
6.997451,-0.10554332295347338,meas
7.0024299999999995,-0.14214562603753736,meas
7.007429999999999,-0.19170966944925363,meas
7.012474,-0.2541468378457482,meas
7.017466,-0.3274723294211916,meas
7.02244,-0.4072421708245272,meas
7.027422,-0.486003057574835,meas
7.032419,-0.5530750304468894,meas
7.037433,-0.5964321948714926,meas
7.04334,-0.607406018786222,meas
7.047441999999999,-0.5847947380862845,meas
7.052543,-0.5351354305979957,meas
7.057554,-0.4699455481701892,meas
7.062472,-0.4020542143829149,meas
7.0686089999999995,-0.3423804643974672,meas
7.073401,-0.29799245727445317,meas
7.077571,-0.27148578692733755,meas
7.082421999999999,-0.2611899940216062,meas
7.087422,-0.26204143742847597,meas
7.092458,-0.26731355454906847,meas
7.098433,-0.27084856958054565,meas
7.102423,-0.26862769779279067,meas
7.107450999999999,-0.25917896853963,meas
7.112425,-0.24330285866809678,meas
7.117541999999999,-0.2232854540150749,meas
7.122459999999999,-0.20177370889312496,meas
7.12745,-0.18088162103917257,meas
7.132454999999999,-0.16176853386922654,meas
7.137497,-0.14452316820356986,meas
7.142455999999999,-0.1283454715068643,meas
7.148382,-0.11220626965649992,meas
7.152436,-0.0956321323656283,meas
7.157502,-0.07898245051935494,meas
7.162939,-0.0631499963941496,meas
7.16751,-0.049074645711826965,meas
7.172452,-0.037411648256946796,meas
7.178497999999999,-0.028337281259397516,meas
7.18352,-0.0214800197395361,meas
7.188453,-0.016154453523605932,meas
7.192666999999999,-0.011753194149909304,meas
7.197464,-0.007966315447153522,meas
7.20245,-0.004726754536700737,meas
7.207443,-0.0020104257013496313,meas
7.212438,0.0002690744963736612,meas
7.217416999999999,0.002170105083364494,meas
7.222427,0.003615200621098872,meas
7.227416,0.004453883702484433,meas
7.232448,0.004615041327242139,meas
7.237441,0.004183494734894773,meas
7.242439,0.0033822864186301973,meas
7.247453999999999,0.0025006677373839905,meas
7.252457,0.0017784482437704422,meas
7.257428999999999,0.0013290104978575163,meas
7.263392,0.0011992673939580545,meas
7.267424999999999,0.001464827983482446,meas
7.272772,0.0021995770338922136,meas
7.277469,0.0033535393513190043,meas
7.2824469999999994,0.004708150086203255,meas
7.287510999999999,0.005991147193924309,meas
7.292463,0.006986586495026896,meas
7.297428,0.007494848330919268,meas
7.302454,0.007307983469450996,meas
7.307442,0.0063153571832376765,meas
7.312491,0.004593837383436425,meas
7.318338,0.0024142305473448637,meas
7.333622,0.00020390752383228367,meas
7.334791,-0.0015463122088396986,meas
7.335551,-0.0024348372407019194,meas
7.337561,-0.002293611105546906,meas
7.342677999999999,-0.0012082517817531009,meas
7.347467,0.0005843916354600001,meas
7.35246,0.002802508383416307,meas
7.357423,0.005187384618037673,meas
7.362449,0.007526333524633482,meas
7.367464,0.009623573998904776,meas
7.372585,0.011271485182516729,meas
7.3774679999999995,0.012252552910202996,meas
7.3834089999999994,0.012414825979377533,meas
7.387772,0.011863430741655773,meas
7.393492999999999,0.011005430202344587,meas
7.398282999999999,0.010246155973306836,meas
7.402498,0.009741906376279579,meas
7.407653,0.009481999984896121,meas
7.41249,0.009441196603217857,meas
7.417472999999999,0.009667055485857058,meas
7.422447,0.01030831437439879,meas
7.427442,0.011583670033648524,meas
7.432557,0.013821263773524073,meas
7.4375919999999995,0.017516332420259788,meas
7.4424589999999995,0.02319658366924394,meas
7.447843,0.031147420490504625,meas
7.452446999999999,0.04122190044079264,meas
7.457434999999999,0.052999932089857635,meas
7.46259,0.06628484697780967,meas
7.467426,0.08149400604091693,meas
7.472458,0.09965823699673065,meas
7.477430999999999,0.12188487806654032,meas
7.482773,0.14844603172993287,meas
7.487437,0.178416368291996,meas
7.492423,0.21011344117770084,meas
7.497452999999999,0.24126313433960436,meas
7.502421,0.268545847063584,meas
7.508121999999999,0.28786488756531187,meas
7.5131179999999995,0.2961964670665466,meas
7.517417,0.29345776945299634,meas
7.5230429999999995,0.28247081786353884,meas
7.527711999999999,0.2673083672287426,meas
7.532488,0.2513558121276167,meas
7.5375499999999995,0.23599198893509998,meas
7.542421,0.22042256521600603,meas
7.547466,0.20266555970626143,meas
7.552626999999999,0.18114352291796745,meas
7.557468999999999,0.15605115781295578,meas
7.562485,0.1295796039319926,meas
7.567482,0.10490341404782885,meas
7.572463,0.08493509429095684,meas
7.577458,0.07167099704130128,meas
7.5831599999999995,0.06612457527435951,meas
7.5876589999999995,0.06843239430500236,meas
7.593254,0.07781818202451381,meas
7.597436,0.09262372329717336,meas
7.603356,0.11069944650000807,meas
7.6079159999999995,0.12975565309444728,meas
7.6125,0.1474121053117052,meas
7.617429,0.16152345120521738,meas
7.623378,0.17075257991707668,meas
7.627562999999999,0.17462698520611492,meas
7.6324499999999995,0.17316962166785393,meas
7.637486,0.16660919042737435,meas
7.643390999999999,0.155224359275377,meas
7.647473,0.13937995551347404,meas
7.652435,0.11973021529286826,meas
7.657451999999999,0.09730232816527357,meas
7.662459999999999,0.07335299998994886,meas
7.667446,0.0492109832923322,meas
7.6724619999999994,0.026250473225581435,meas
7.677601999999999,0.005847402708127212,meas
7.682481999999999,-0.010798357154737448,meas
7.688269999999999,-0.022900040674080472,meas
7.692438999999999,-0.03024067648510737,meas
7.697445,-0.03313429100865108,meas
7.702443,-0.03225668226235713,meas
7.708149,-0.02849704158740966,meas
7.713089999999999,-0.02283379214970457,meas
7.717477,-0.01618246904439123,meas
7.722443999999999,-0.009281812766518826,meas
7.727907,-0.0026752841561237355,meas
7.732953999999999,0.0032788666110292026,meas
7.739106,0.008377612439553013,meas
7.743145999999999,0.012511315356187927,meas
7.747421999999999,0.015647614665613895,meas
7.752454999999999,0.017840277860119706,meas
7.757426,0.019197475108550296,meas
7.762453,0.019849842469155027,meas
7.7674259999999995,0.019929946097814833,meas
7.772558,0.01949612085090331,meas
7.777448,0.01842794392464173,meas
7.783281,0.01643118985292455,meas
7.7878289999999994,0.013203597889194358,meas
7.793438999999999,0.008678946565080437,meas
7.797477,0.003197664504561545,meas
7.803443,-0.002534121129477241,meas
7.807484,-0.007700307560456111,meas
7.8124709999999995,-0.011675592199778423,meas
7.818846,-0.014164848851707067,meas
7.822602,-0.01514906586171515,meas
7.827426,-0.014766447519184609,meas
7.832459,-0.013226627551657903,meas
7.837485,-0.010760173032523244,meas
7.843178999999999,-0.007598395129605383,meas
7.847417,-0.004000060970499236,meas
7.853152,-0.00030061292283617305,meas
7.857734,0.003091034734895639,meas
7.862432999999999,0.005789081105604391,meas
7.86827,0.007568006235968342,meas
7.8724479999999994,0.008449474865743012,meas
7.8783579999999995,0.008659311807751403,meas
7.882423999999999,0.008457681684712552,meas
7.8879719999999995,0.007985235431271148,meas
7.8924319999999994,0.007245621699456601,meas
7.897500999999999,0.006176026370157286,meas
7.9024779999999994,0.004748933244519871,meas
7.907456,0.0030519432719954592,meas
7.912476,0.0011888152654806472,meas
7.91744,-0.0008952238245969929,meas
7.922454999999999,-0.003319295656474287,meas
7.92747,-0.005994630615857512,meas
7.932475999999999,-0.008613237488982873,meas
7.938410999999999,-0.0109235038742178,meas
7.9433039999999995,-0.012877578372009044,meas
7.947801999999999,-0.014454860972611613,meas
7.952679,-0.01547639223127883,meas
7.9574679999999995,-0.015646347766275263,meas
7.962454999999999,-0.014580887254794174,meas
7.96744,-0.011789569199920672,meas
7.972429,-0.006907894407930974,meas
7.977478,-0.00024741605422590163,meas
7.982717,0.0066303065384382435,meas
7.987419999999999,0.01090801911492954,meas
7.992699999999999,0.009272825852395191,meas
7.997427,-0.00127012058628836,meas
8.003411999999999,-0.02316247353508503,meas
8.008251999999999,-0.05830007639776078,meas
8.012438,-0.1077788094264655,meas
8.018329999999999,-0.17151787190275114,meas
8.022442,-0.24787049931929503,meas
8.02831,-0.3331183134721859,meas
8.032442,-0.4210595471694229,meas
8.038343,-0.5029499002824709,meas
8.042418,-0.5682095616355426,meas
8.048416,-0.606482033919923,meas
8.052833999999999,-0.6110026412455725,meas
8.057432,-0.5817558258034362,meas
8.062437,-0.5258843529000186,meas
8.067444,-0.45484077901373365,meas
8.072436,-0.38058705676644883,meas
8.078089,-0.31294358305090164,meas
8.082442,-0.25850443111787463,meas
8.088167,-0.22054617070713325,meas
8.092442,-0.19926282049607452,meas
8.097427999999999,-0.19210170233574062,meas
8.102454,-0.19452879812341356,meas
8.107448,-0.201355072499252,meas
8.112437,-0.20794170593095326,meas
8.117426,-0.21085069719553803,meas
8.122473,-0.20813767668326683,meas
8.127474,-0.19930427267808176,meas
8.138862,-0.1849517105536426,meas
8.139507,-0.16639625514768705,meas
8.142978,-0.1453113483470658,meas
8.147765999999999,-0.12333802103948938,meas
8.152675,-0.10181799893010642,meas
8.157423999999999,-0.08180049724976977,meas
8.162419,-0.06410235245954181,meas
8.167527,-0.049203805348899746,meas
8.1725,-0.03718226068223501,meas
8.177444,-0.027880131263540737,meas
8.183226,-0.021082616270813915,meas
8.187422,-0.016496107792214023,meas
8.192440999999999,-0.013683066714181779,meas
8.197439,-0.012132157599172426,meas
8.202428,-0.01131410069591837,meas
8.207578999999999,-0.01063092758916615,meas
8.212523,-0.009558823401578242,meas
8.217466,-0.007939688535638059,meas
8.222451999999999,-0.005983281541067414,meas
8.227471999999999,-0.004015994844562947,meas
8.232467,-0.00234212721679227,meas
8.237466999999999,-0.0012652231573887147,meas
8.242464,-0.0010124455328999202,meas
8.247698,-0.0015624505446153593,meas
8.252551,-0.0026887753406713098,meas
8.258772,-0.004177989447420959,meas
8.26344,-0.005891556341437258,meas
8.267494,-0.00766383279901506,meas
8.272533,-0.009213625283123814,meas
8.277467999999999,-0.010149764607632871,meas
8.282483,-0.010104833735779098,meas
8.287461,-0.0088968709564207,meas
8.292634999999999,-0.006596552380769335,meas
8.297475,-0.003529550153056741,meas
8.302515999999999,-0.00021647994988108915,meas
8.30747,0.0027807357412282232,meas
8.312493,0.005029049051494548,meas
8.317494,0.006328036169272742,meas
8.322438,0.006744769297468187,meas
8.328372,0.0065879149376081875,meas
8.33338,0.00632364993923144,meas
8.337517,0.006471466487582504,meas
8.3428,0.007497652757617256,meas
8.347725,0.009695504591369409,meas
8.352457,0.01308580328242528,meas
8.358094,0.01738526498713958,meas
8.362774,0.022067985594080457,meas
8.367735999999999,0.026500474360855016,meas
8.372465,0.030035772078043223,meas
8.377457999999999,0.032094475229313066,meas
8.382565,0.032455012172219175,meas
8.387438999999999,0.03149111518289479,meas
8.392420999999999,0.029874844501463747,meas
8.397639,0.02809394182069492,meas
8.402455999999999,0.026359030260318453,meas
8.407565,0.02477713265072352,meas
8.412427,0.023490771274299504,meas
8.417437999999999,0.0227275957736097,meas
8.42248,0.022677370279074155,meas
8.427416,0.0232730097777969,meas
8.432457,0.024200823039341582,meas
8.437453999999999,0.025106106764422785,meas
8.442447,0.025808150845863343,meas
8.448611,0.0266368329934254,meas
8.45262,0.028803168078998378,meas
8.457436999999999,0.03434417845138278,meas
8.462437,0.045373206764138,meas
8.468407,0.06326465682519083,meas
8.472461,0.08861484068220439,meas
8.478164999999999,0.12151087657553823,meas
8.482441,0.16136062433416618,meas
8.488268,0.2065563174755348,meas
8.493106,0.254346225599411,meas
8.49743,0.3008809678649598,meas
8.502435,0.341599751315376,meas
8.507495,0.37243513490068536,meas
8.512457999999999,0.3914027480400116,meas
8.517420999999999,0.39920777449111317,meas
8.52262,0.3982801513931169,meas
8.527479,0.39101041002862236,meas
8.532492,0.3785747801140759,meas
8.537498,0.3610210094769852,meas
8.542424,0.3381482046482747,meas
8.547443,0.3105740242921231,meas
8.552481,0.2805502271470831,meas
8.557417,0.25187690176973093,meas
8.562475,0.22872083990377856,meas
8.567435,0.21412077196814136,meas
8.573083,0.20896320984664102,meas
8.577501,0.21176086069840852,meas
8.582423,0.21935120182617673,meas
8.587425999999999,0.22802828381979973,meas
8.592542,0.23440665793513074,meas
8.597427999999999,0.23600951921290933,meas
8.603187,0.23177505192169956,meas
8.607465999999999,0.22232462696898728,meas
8.612454999999999,0.20973260999868934,meas
8.617877,0.1965952443687953,meas
8.622448,0.18477425516244647,meas
8.627419999999999,0.17467302688419803,meas
8.632549,0.16537508033020748,meas
8.637455,0.15538309949849444,meas
8.642432,0.14348758764063016,meas
8.648349999999999,0.12925239323644216,meas
8.652528,0.11292620954213185,meas
8.657499999999999,0.09509515719854292,meas
8.662424999999999,0.0765458360783169,meas
8.668367,0.05825843245651337,meas
8.672583999999999,0.04119293000477266,meas
8.677451,0.02608846644058527,meas
8.682443,0.013505417129550222,meas
8.688441,0.0038299011498962006,meas
8.69275,-0.0028871690711758766,meas
8.697417,-0.0069649400732971585,meas
8.702454999999999,-0.008910814091253081,meas
8.70823,-0.00922969606990843,meas
8.712437999999999,-0.008301649134947908,meas
8.718319,-0.006373656130564019,meas
8.722441,-0.0036993277108380877,meas
8.728735,-0.0006823377589851808,meas
8.732743,0.0021238525125541986,meas
8.737449,0.004189103131323369,meas
8.742479,0.0052506548316210155,meas
