Time,P1_x,P1_y,P2_x,P2_y,P3_x,P3_y,angle1to2,angle2to3,jointAngle
2.7861166666666666,544.9876,473.01193,726.1252,467.23114,989.71967,730.14124,-1.8279068,44.92552,-46.75343
2.8028,544.98834,473.011,726.1275,467.22754,989.7326,730.1535,-1.8287296,44.926098,-46.75483
2.8194833333333333,545.0242,473.00598,726.12885,468.6048,990.9096,730.7492,-1.3921211,44.713333,-46.105453
2.8361666666666667,545.0245,472.96445,725.9536,475.26532,995.9394,733.15204,0.7285902,43.686985,-42.958393
2.85285,545.085,472.9611,725.08374,485.60162,1003.2396,735.5294,4.0170403,41.94023,-37.92319
2.8695333333333335,545.13617,472.92044,723.24756,497.99973,1011.61426,736.9043,8.014939,39.640892,-31.625954
2.886216666666667,545.2696,472.89282,720.23004,511.72168,1020.2764,736.6153,12.5128145,36.85264,-24.339825
2.9029000000000003,545.37476,472.89444,715.65466,525.9711,1027.971,734.03876,17.312391,33.67187,-16.35948
2.919583333333333,545.47363,472.86313,710.5622,538.32153,1033.2858,730.5744,21.628561,30.783098,-9.154537
2.9362666666666666,545.4152,472.8662,706.7525,545.3841,1035.3174,728.7001,24.202963,29.158428,-4.9554653
2.95295,545.2773,472.84183,704.4567,549.31396,1035.5314,728.7944,25.66031,28.462769,-2.8024578
2.9696333333333333,545.36816,472.8072,703.60974,550.89404,1035.1765,730.371,26.264776,28.42666,-2.1618843
2.9863166666666667,545.4319,472.79514,703.29865,551.62177,1034.2532,732.5402,26.534048,28.66351,-2.1294613
3.003,545.4851,472.8803,703.0151,552.049,1033.0212,734.956,26.6824,28.997553,-2.3151531
3.0196833333333335,545.43134,472.82742,702.8345,552.321,1031.185,737.66016,26.795218,29.442776,-2.6475582
3.036366666666667,545.44727,472.82376,702.70624,552.4341,1029.2721,740.6924,26.850222,29.962536,-3.1123142
3.0530500000000003,545.443,472.81305,702.7263,552.4715,1027.0894,743.8458,26.860601,30.540623,-3.6800213
3.069733333333333,545.4831,472.85782,702.7538,552.4975,1025.0219,747.09247,26.857014,31.124815,-4.2678013
3.0864166666666666,545.4777,472.8942,702.7547,552.4785,1022.8618,750.0799,26.840038,31.686935,-4.846897
3.1031,545.4675,472.88235,702.7318,552.46765,1020.65985,753.09076,26.842184,32.253277,-5.4110928
3.1197833333333334,545.40094,472.8476,702.75543,552.4781,1018.5307,756.23016,26.842052,32.831882,-5.98983
3.1364666666666667,545.41095,472.8606,702.75336,552.4847,1016.2159,759.4437,26.841967,33.4342,-6.5922337
3.15315,545.46185,472.8732,702.7475,552.4855,1013.75256,762.65485,26.846872,34.04983,-7.202959
3.1698333333333335,545.4641,472.87158,702.737,552.48444,1011.43866,765.8156,26.848913,34.646774,-7.797861
3.186516666666667,545.45374,472.85956,702.7297,552.497,1009.0139,768.6818,26.855598,35.21562,-8.36002
3.2032000000000003,545.45715,472.85315,702.7382,552.50183,1006.87695,771.53906,26.858103,35.761,-8.902899
3.219883333333333,545.48334,472.8701,702.76056,552.4807,1004.666,774.5036,26.847631,36.330963,-9.483332
3.2365666666666666,545.45636,472.84998,702.78265,552.477,1002.23047,777.4111,26.84518,36.912518,-10.067337
3.25325,545.43005,472.86084,702.782,552.4693,999.74536,780.40857,26.836042,37.50865,-10.672609
3.2699333333333334,545.4429,472.87518,702.7745,552.47595,997.1282,783.48285,26.836794,38.124596,-11.287802
3.2866166666666667,545.46405,472.88055,702.7804,552.4929,994.45776,786.6603,26.842394,38.75854,-11.916147
3.3033,545.46796,472.8807,702.8478,552.4487,991.4822,789.8914,26.820227,39.44214,-12.621912
3.3199833333333335,545.4711,472.88602,703.4436,551.47504,987.7602,793.4018,26.449678,40.394665,-13.944986
3.336666666666667,545.38477,472.91568,706.3899,546.0495,980.8575,797.84955,24.42911,42.53366,-18.104551
3.3533500000000003,545.36993,472.89865,710.94257,537.0683,971.5604,802.067,21.184433,45.47753,-24.293098
3.370033333333333,545.52216,472.90265,715.7208,525.82904,960.519,804.62585,17.274036,48.715176,-31.44114
3.3867166666666666,545.565,472.92065,719.9467,512.8589,947.52966,804.44086,12.899839,52.027565,-39.127724
3.4034,545.3452,472.9367,723.0279,498.80942,933.9888,800.80194,8.284721,55.06326,-46.778538
3.4200833333333334,540.71533,472.88867,721.0339,487.15775,934.3659,786.727,4.5245347,54.544216,-50.01968
3.4367666666666667,535.512,472.76242,715.6774,477.48413,959.6716,754.8809,1.5012435,48.665615,-47.16437
3.45345,541.2523,472.4131,722.10736,471.72525,981.4898,738.0944,-0.21790871,45.761356,-45.979263
3.4701333333333335,550.6043,472.7511,731.42236,467.83618,998.18677,727.2258,-1.5570053,44.19697,-45.75398
3.486816666666667,550.4026,472.95175,731.1977,467.0916,1011.6811,710.6497,-1.8564863,40.96945,-42.82594
3.5035000000000003,543.8784,472.8003,724.8375,467.51022,1021.856,690.8745,-1.6744797,36.94395,-38.61843
3.520183333333333,541.1851,472.63354,721.8725,467.41754,1031.1254,675.14374,-1.6535299,33.88939,-35.54292
3.5368666666666666,543.9254,472.5849,724.61053,466.58765,1041.8513,665.3113,-1.9010485,32.063545,-33.964592
3.55355,547.6163,472.8976,728.2328,466.0112,1051.9164,656.3204,-2.1834736,30.45332,-32.636795
3.5702333333333334,547.567,473.07535,728.1824,466.176,1058.7421,644.70526,-2.1875863,28.372673,-30.560259
3.5869166666666668,544.8733,472.77295,725.53845,466.35785,1062.9556,632.12244,-2.0336173,26.16373,-28.197348
3.6036,543.6289,472.6105,724.32495,466.5158,1067.2515,621.41064,-1.9317966,24.30799,-26.239786
3.6202833333333335,544.80884,472.76294,725.4923,466.42123,1072.5509,613.076,-2.0101664,22.907207,-24.917374
3.636966666666667,546.5904,472.89993,727.24176,466.30353,1077.3715,605.7152,-2.091201,21.711039,-23.80224
3.6536500000000003,546.599,472.89417,727.22797,466.2675,1079.6671,597.6704,-2.10105,20.447395,-22.548445
3.6703333333333332,545.11523,472.68964,725.71375,466.28427,1080.5619,589.2628,-2.0312827,19.11461,-21.145893
3.6870166666666666,544.2438,472.55267,724.9217,466.44156,1081.9175,582.1216,-1.937191,17.954268,-19.891459
3.7037,545.26416,472.84927,725.87695,466.48492,1084.658,576.71594,-2.0181267,17.078924,-19.097052
3.7203833333333334,546.6098,472.94586,727.16766,466.28586,1087.1504,572.04724,-2.1124375,16.37256,-18.484999
3.7370666666666668,546.2091,472.79483,726.83325,466.21414,1088.0769,567.0798,-2.0865371,15.600674,-17.68721
3.75375,544.8108,472.67694,725.472,466.34277,1088.151,561.99207,-2.0080264,14.774207,-16.782234
3.7704333333333335,544.6509,472.7477,725.34,466.49567,1089.2507,557.6059,-1.9817067,14.055883,-16.03759
3.787116666666667,545.7095,472.82062,726.3213,466.32803,1091.6027,554.17975,-2.0587664,13.5230465,-15.581813
3.8038,546.3586,472.84302,726.9991,466.1979,1093.2688,550.5916,-2.1067545,12.975296,-15.08205
3.8204833333333332,545.6664,472.8108,726.328,466.32516,1093.4229,546.46014,-2.0559955,12.314206,-14.370201
