time_shifted,theta12_deg,q_deg
5.002,-17.980301748429703,-18.794515085514202
5.018683333333334,-15.93678387660916,-21.643626683566385
5.0353666666666665,-13.729118041283904,-24.624239424825305
5.05205,-11.911048320046717,-26.816786928680482
5.068733333333333,-10.03869877047444,-27.764803044354625
5.085416666666667,-7.899081618920859,-26.701892682380965
5.102099999999999,-5.860261271661431,-25.99556772603269
5.118783333333334,-3.806100934154594,-25.867780659752288
5.135466666666667,-1.6838135934949048,-26.223129854429217
5.15215,0.4147907734995986,-25.758606080780186
5.168833333333334,2.3728751632695384,-25.068758580691586
5.1855166666666666,4.134899859398839,-24.718782362687932
5.2022,5.944237354746117,-24.632428757725524
5.218883333333333,7.803921630803379,-24.534703343414456
5.235566666666666,9.625595820925406,-24.163231204920454
5.252249999999999,11.505850088781747,-23.91940048500203
5.268933333333334,13.465608590090032,-23.687330066735257
5.285616666666667,15.154069084227803,-22.8219704038221
5.3023,16.992031255152938,-22.81463352473276
5.318983333333334,18.708344308649707,-22.837595967538903
5.335666666666667,20.450716504004447,-22.71971979349061
5.35235,22.286914885669653,-22.594669284155252
5.369033333333333,23.87622033702626,-22.07580089841709
5.385716666666666,25.144064795533982,-21.32743362768907
5.402399999999999,26.218717067178982,-20.51636025185626
5.419083333333334,27.249052467603892,-19.805394114299926
5.435766666666667,28.46903782926307,-19.632867114134275
5.45245,29.826431109810805,-19.842555491921097
5.469133333333334,30.86157141441284,-19.55831698409388
5.485816666666667,31.792931222293273,-19.23695144879066
5.5025,32.746554702032164,-19.03845475372235
5.519183333333333,33.56419729920356,-18.669021301823918
5.535866666666666,34.20449616252616,-18.074572186525437
5.552549999999999,34.70840192938075,-17.28657015743662
5.569233333333334,35.07123402554218,-16.392391157356123
5.585916666666667,35.39799211691137,-15.477078121540465
5.6026,35.630786977691955,-14.47659093700777
5.619283333333334,35.849926271188124,-13.588642832072807
5.635966666666667,36.21616614155174,-13.054026964812984
5.65265,36.56627819437251,-12.514711684724475
5.669333333333333,36.713021060996155,-11.649716040307347
5.686016666666666,36.68258151846442,-10.525689626231546
5.702699999999999,36.614572846672374,-9.40518266286972
5.719383333333334,36.41531476513521,-8.103165961595238
5.736066666666667,35.82027495391027,-6.161762090849223
5.75275,35.11464137060076,-4.08582976658051
5.769433333333334,34.33267379355694,-1.9544658852110572
5.7861166666666675,33.48572663055576,0.24213378609173475
5.8028,32.56772366110731,2.5486399644377755
5.819483333333334,31.525398476652487,4.977409611171577
5.836166666666667,30.64013658884228,7.077627940217312
5.85285,29.599048871737317,9.403749770289032
5.869533333333335,28.36838546939773,11.974780707719404
5.886216666666668,27.291374588264485,14.26068875844733
5.902900000000001,25.874176163975562,16.997369880838846
5.919583333333334,24.129768067827268,20.177708367727945
5.936266666666668,22.15879762450951,23.630462524600112
5.952950000000001,20.1709120407529,26.745113626166898
5.969633333333334,18.875837113413983,26.85431471475414
5.986316666666667,17.4734734177368,26.350088640630233
6.003,15.99709059588766,26.39613999733045
6.019683333333335,14.200581429365265,26.164639598697526
6.036366666666668,12.107796984588319,25.870756262878395
6.053050000000001,9.93219933613822,25.869904040605377
6.069733333333334,7.539778374104028,25.839081375357765
6.086416666666668,4.774608535037052,25.546133009935737
6.103100000000001,2.1159126955253056,25.296338505506952
6.119783333333334,-0.21263230663711286,25.01427098974701
6.136466666666667,-2.3955355060572012,24.739612201704944
6.15315,-4.435808966970341,24.60830769355738
